Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2022-07-22 00:00:00-04:00,48.59472879,48.93191685483357,45.363675764577174,45.86747360229492,26650900,0,0,0,ARKK
2022-07-25 00:00:00-04:00,45.56003663295212,45.81788834,44.31045955,45.272438049316406,15385600,0,0,0,ARKK
2022-07-26 00:00:00-04:00,44.39971310118608,44.40962872778936,43.051952078704936,43.11046600341797,19099300,0,0,0,ARKK
2022-07-27 00:00:00-04:00,44.14186269587105,46.264166249615556,43.57657738438078,45.99639892578125,24411200,0,0,0,ARKK
2022-07-28 00:00:00-04:00,45.56499677932792,46.512099960202704,43.76500968323929,45.79805374145508,23455200,0,0,0,ARKK
2022-07-29 00:00:00-04:00,44.43938373600311,44.93524830165888,43.65591681431185,44.756736755371094,18632600,0,0,0,ARKK
2022-08-01 00:00:00-04:00,44.12203132404443,46.244331088964515,43.65095771029853,45.312103271484375,17273800,0,0,0,ARKK
2022-08-02 00:00:00-04:00,44.627812078790456,47.30548156014718,44.50880564,46.52201461791992,22796000,0,0,0,ARKK
2022-08-03 00:00:00-04:00,47.58316535695034,49.62612881914387,46.92862425285285,49.34844207763672,25539000,0,0,0,ARKK
2022-08-04 00:00:00-04:00,49.65587925540604,50.726948575264906,48.59472934581247,49.75505065917969,21185200,0,0,0,ARKK
2022-08-05 00:00:00-04:00,48.27737330416402,50.360002918743945,47.563327135441156,49.65587615966797,24414800,0,0,0,ARKK
2022-08-08 00:00:00-04:00,50.05257219345089,51.99140074476948,49.854225603721346,50.37984085083008,23057700,0,0,0,ARKK
2022-08-09 00:00:00-04:00,49.44761372621033,49.60033934237858,46.98812600249336,47.632747650146484,23306800,0,0,0,ARKK
2022-08-10 00:00:00-04:00,49.933560018910875,51.22281091021091,48.64431291075723,51.143470764160156,29012000,0,0,0,ARKK
2022-08-11 00:00:00-04:00,51.80793337416497,53.41453356621472,49.27902097055297,49.507118225097656,35137300,0,0,0,ARKK
2022-08-12 00:00:00-04:00,50.31041809922602,51.63933527916005,49.49720051869959,51.579830169677734,20859700,0,0,0,ARKK
2022-08-15 00:00:00-04:00,51.12363669508854,52.23437227879345,50.726947306767165,51.75834274291992,14842400,0,0,0,ARKK
2022-08-16 00:00:00-04:00,51.55008124173875,51.688922718724655,48.91704153464408,50.32033920288086,23830300,0,0,0,ARKK
2022-08-17 00:00:00-04:00,49.09059064349965,49.62612526756567,47.48399055,47.632747650146484,26056300,0,0,0,ARKK
2022-08-18 00:00:00-04:00,47.70911383789774,47.75176124916914,46.41292459416221,47.10713577270508,20655100,0,0,0,ARKK
2022-08-19 00:00:00-04:00,45.857556715857484,46.02614885,44.12203073532704,44.32037353515625,26784400,0,0,0,ARKK
2022-08-22 00:00:00-04:00,43.596413234678295,44.41955026,42.922037099064994,43.24930953979492,23561100,0,0,0,ARKK
2022-08-23 00:00:00-04:00,43.14021735067201,44.23111788536148,42.37658546313082,43.01129150390625,20718800,0,0,0,ARKK
2022-08-24 00:00:00-04:00,43.21955757426867,44.77657201555047,42.78319433309907,44.13194656,17333100,0,0,0,ARKK
2022-08-25 00:00:00-04:00,44.66748210111383,45.40135955810547,44.01294100937831,45.40135955810547,14679700,0,0,0,ARKK
2022-08-26 00:00:00-04:00,45.27243601137164,45.351772374033644,42.43609011221053,42.48567581176758,30049900,0,0,0,ARKK
2022-08-29 00:00:00-04:00,41.55345410394326,43.04104787210619,41.513784028837065,41.781551361083984,21172000,0,0,0,ARKK
2022-08-30 00:00:00-04:00,42.44600811520423,42.88732729731806,40.839407904102785,41.56336975097656,20542100,0,0,0,ARKK
2022-08-31 00:00:00-04:00,42.43609232533287,42.91212187556985,41.146845153881074,41.53361892700195,21133800,0,0,0,ARKK
2022-09-01 00:00:00-04:00,40.81957307440107,41.42452848212662,39.46090515119315,41.374942779541016,31291600,0,0,0,ARKK
2022-09-02 00:00:00-04:00,42.098904606804474,42.23774608722598,40.046025499094306,40.25428771972656,25414800,0,0,0,ARKK
2022-09-06 00:00:00-04:00,40.40304832977882,40.51213536139007,39.16338685870634,39.75842285,18361900,0,0,0,ARKK
2022-09-07 00:00:00-04:00,39.431150570807795,41.20634671,39.38156486838858,41.127010345458984,19716700,0,0,0,ARKK
2022-09-08 00:00:00-04:00,40.41296346225849,42.37658675442254,40.17494679814169,42.34683609008789,21837300,0,0,0,ARKK
2022-09-09 00:00:00-04:00,43.07079599378849,44.43938324,43.05096095740653,44.231117248535156,18687200,0,0,0,ARKK
2022-09-12 00:00:00-04:00,44.54847258,45.302188873291016,44.04269237104916,45.302188873291016,17823000,0,0,0,ARKK
2022-09-13 00:00:00-04:00,42.67609022,43.216580792198364,42.059233056929365,42.22782897949219,30460100,0,0,0,ARKK
2022-09-14 00:00:00-04:00,42.35675006250385,43.42781933,41.513781818682325,43.38814926147461,24922000,0,0,0,ARKK
2022-09-15 00:00:00-04:00,42.862535626924064,45.14351194474015,42.77327985,44.34020996,23100600,0,0,0,ARKK
2022-09-16 00:00:00-04:00,43.16996864450631,43.199723091515324,41.75179565881274,42.22782897949219,29729300,0,0,0,ARKK
2022-09-19 00:00:00-04:00,41.66253937797436,42.188158393088464,40.849321788340944,42.138572692871094,18806700,0,0,0,ARKK
2022-09-20 00:00:00-04:00,41.55345400310812,42.22287044052769,41.00304400757175,41.09725570678711,16091300,0,0,0,ARKK
2022-09-21 00:00:00-04:00,41.275767425853886,42.426173123705254,40.00635528564453,40.00635528564453,26726800,0,0,0,ARKK
2022-09-22 00:00:00-04:00,39.72866879858655,39.95676603583292,38.13198435471568,38.29066086,25651700,0,0,0,ARKK
2022-09-23 00:00:00-04:00,37.65694921038014,38.34024979553257,36.783235291754714,37.51711654663086,29165900,0,0,0,ARKK
2022-09-26 00:00:00-04:00,37.467526052299455,38.82619771079121,37.02125096160361,37.12042236328125,22723300,0,0,0,ARKK
2022-09-27 00:00:00-04:00,38.30057929585622,38.92536972913353,37.16504894786951,37.89397048950195,24813600,0,0,0,ARKK
2022-09-28 00:00:00-04:00,38.12206522136839,39.92701187973666,37.89396798246979,39.65924835205078,26898100,0,0,0,ARKK
2022-09-29 00:00:00-04:00,38.77660907365678,38.96504003736454,37.05100243464257,37.487361907958984,21488600,0,0,0,ARKK
2022-09-30 00:00:00-04:00,37.398103196580344,39.12371348333101,37.19975662131129,37.417938232421875,23654100,0,0,0,ARKK
2022-10-03 00:00:00-04:00,37.685707809500265,38.072481573820646,36.51546710644828,37.58653641,26619800,0,0,0,ARKK
2022-10-04 00:00:00-04:00,38.980905696555055,40.56172371576879,38.925369106320915,40.452632904052734,31321400,0,0,0,ARKK
2022-10-05 00:00:00-04:00,39.411317616973506,39.95676788635866,38.34024833179849,39.70883560180664,20932500,0,0,0,ARKK
2022-10-06 00:00:00-04:00,39.569993576180835,40.630152252268715,39.03445894105833,39.83775711,19942300,0,0,0,ARKK
2022-10-07 00:00:00-04:00,38.74685681665308,38.865863253003425,37.01133083869599,37.21959305,25352600,0,0,0,ARKK
2022-10-10 00:00:00-04:00,37.28901443879687,37.28901443879687,35.546546356621576,35.9997673,21146200,0,0,0,ARKK
2022-10-11 00:00:00-04:00,35.74191825,36.54621138097448,34.338620643514254,35.35514450073242,29745400,0,0,0,ARKK
2022-10-12 00:00:00-04:00,35.394810906269264,35.9600962,34.52209200514115,35.82125473022461,20427300,0,0,0,ARKK
2022-10-13 00:00:00-04:00,33.88738418508248,36.17827994743355,33.460944119179125,35.741920471191406,31092800,0,0,0,ARKK
2022-10-14 00:00:00-04:00,36.48571447010667,36.951824574224204,33.64936864089042,33.70887375,26041200,0,0,0,ARKK
2022-10-17 00:00:00-04:00,35.12704257498029,36.38653897408575,34.98820110759242,36.079105377197266,24159200,0,0,0,ARKK
2022-10-18 00:00:00-04:00,37.66587127,38.042729394266566,35.91546999210532,36.66422653198242,24733200,0,0,0,ARKK
2022-10-19 00:00:00-04:00,36.21795011571703,36.297286482898635,34.80969271256432,35.087379455566406,23992200,0,0,0,ARKK
2022-10-20 00:00:00-04:00,34.79977381478579,36.40439150784601,34.6311779,34.95845031738281,22763500,0,0,0,ARKK
2022-10-21 00:00:00-04:00,34.81961239501413,35.622910616057936,34.006394763528505,35.58324432373047,28271200,0,0,0,ARKK
2022-10-24 00:00:00-04:00,35.34026539221573,35.38489516968211,33.77333535581091,35.13696289,25299700,0,0,0,ARKK
2022-10-25 00:00:00-04:00,35.53365687890929,37.586535894717194,35.49398680538005,37.49728012084961,26198100,0,0,0,ARKK
2022-10-26 00:00:00-04:00,36.964720712718666,39.17132041807089,36.75348493869931,37.57661819458008,31251200,0,0,0,ARKK
2022-10-27 00:00:00-04:00,38.35016433042842,38.657601728186464,37.26918319,37.55678176879883,20092000,0,0,0,ARKK
2022-10-28 00:00:00-04:00,37.51711369,38.61297389297306,36.83777789498168,38.56834411621094,24616300,0,0,0,ARKK
2022-10-31 00:00:00-04:00,38.23115767269597,38.82619742786517,37.477445189257395,37.96339035,19914500,0,0,0,ARKK
2022-11-01 00:00:00-04:00,39.143549216712735,39.42123215714998,37.95347352703743,37.97330856323242,19113600,0,0,0,ARKK
2022-11-02 00:00:00-04:00,37.854297913365606,38.86090612723717,36.12869139873549,36.138607025146484,28772700,0,0,0,ARKK
2022-11-03 00:00:00-04:00,35.28572559410867,37.02918489546367,35.00803885468044,35.900596618652344,21939500,0,0,0,ARKK
2022-11-04 00:00:00-04:00,36.75348517037391,36.931996727356974,34.03614552319013,34.92870330810547,29093100,0,0,0,ARKK
2022-11-07 00:00:00-05:00,35.24605374309054,35.46423157639598,33.917136574345406,34.70060348510742,20041200,0,0,0,ARKK
2022-11-08 00:00:00-05:00,34.72043646408806,35.82621614962283,33.817963073651796,34.56175994873047,30769300,0,0,0,ARKK
2022-11-09 00:00:00-05:00,33.91713674701582,33.976638073153694,32.24111210873333,32.30061721801758,30134400,0,0,0,ARKK
2022-11-10 00:00:00-05:00,35.260930708867896,37.02125148723785,34.561759832730246,36.99149703979492,48307100,0,0,0,ARKK
2022-11-11 00:00:00-05:00,36.33695341947589,40.59147214310521,36.089021145835204,40.06585693359375,44346200,0,0,0,ARKK
2022-11-14 00:00:00-05:00,39.47081886799313,39.92701336273463,38.42950403151052,38.58818054199219,31587800,0,0,0,ARKK
2022-11-15 00:00:00-05:00,40.34354253670329,40.94849792968548,39.064211012181595,39.63941574,31873000,0,0,0,ARKK
2022-11-16 00:00:00-05:00,38.91545235179844,38.99478871419987,37.38818859832064,37.59645080566406,23821200,0,0,0,ARKK
2022-11-17 00:00:00-05:00,36.51546648240211,37.33860348,36.11877331477034,36.812984466552734,21338100,0,0,0,ARKK
2022-11-18 00:00:00-05:00,37.67579089317772,37.70554155613914,35.91051048892206,36.25761795043945,20206000,0,0,0,ARKK
2022-11-21 00:00:00-05:00,35.86092595961529,36.00968685,34.48242304461429,34.90886688232422,24082200,0,0,0,ARKK
2022-11-22 00:00:00-05:00,34.87712815994638,35.03779081594857,33.98655661110505,35.01795578,19686400,0,0,0,ARKK
2022-11-23 00:00:00-05:00,35.16671602407031,36.227865950331925,35.02787454334772,36.01960372924805,25525900,0,0,0,ARKK
2022-11-25 00:00:00-05:00,35.731998282038454,35.85596441960661,35.305554466152294,35.702247619628906,8847400,0,0,0,ARKK
2022-11-28 00:00:00-05:00,35.3035727,36.009685617525456,34.497297200114375,34.70060348510742,16952600,0,0,0,ARKK
2022-11-29 00:00:00-05:00,34.82952571545489,35.52373685768539,34.395148632279515,34.51217269897461,17363000,0,0,0,ARKK
2022-11-30 00:00:00-05:00,34.59151523050499,37.18984465082848,34.432838711320656,37.17000961303711,35243800,0,0,0,ARKK
2022-12-01 00:00:00-05:00,37.38818982026509,37.97826609369002,36.55513718051869,37.58653641,24429200,0,0,0,ARKK
2022-12-02 00:00:00-05:00,36.634472497244396,37.993144121680245,36.426210289053685,37.844383239746094,21188000,0,0,0,ARKK
2022-12-05 00:00:00-05:00,37.318770181151905,37.864220474669516,35.533658410027634,35.771671295166016,25455800,0,0,0,ARKK
2022-12-06 00:00:00-05:00,35.69233170642812,35.771668066598224,34.04606156407627,34.33366012573242,22781700,0,0,0,ARKK
2022-12-07 00:00:00-05:00,34.01829174804242,34.70556084176428,33.67912131406223,34.065895080566406,22170100,0,0,0,ARKK
2022-12-08 00:00:00-05:00,34.31382814228049,35.231180661033996,33.57003125668354,34.869197845458984,22192200,0,0,0,ARKK
2022-12-09 00:00:00-05:00,34.621262665340794,35.41464518723727,34.353495354860804,34.36341476,19110900,0,0,0,ARKK
2022-12-12 00:00:00-05:00,34.09564741708788,35.01795578,33.79812944459142,35.01795578,16596300,0,0,0,ARKK
2022-12-13 00:00:00-05:00,37.240420603455654,38.05760673747511,34.38324836228542,34.99812316894531,40489300,0,0,0,ARKK
2022-12-14 00:00:00-05:00,34.80969015480056,35.474150623962565,34.13531405914942,34.64109802246094,30821600,0,0,0,ARKK
2022-12-15 00:00:00-05:00,33.629535592455106,34.05597943299612,32.89069842911398,32.94524383544922,24502900,0,0,0,ARKK
2022-12-16 00:00:00-05:00,33.18325564,33.589864429623645,32.40474842701285,32.98490905761719,25057100,0,0,0,ARKK
2022-12-19 00:00:00-05:00,32.836152428354524,32.98490952945602,31.755167514505995,31.953514099121094,19565600,0,0,0,ARKK
2022-12-20 00:00:00-05:00,31.636159509091893,32.548550402824226,31.438805998397733,31.90392494,18487900,0,0,0,ARKK
2022-12-21 00:00:00-05:00,32.18161283071212,32.91549031,31.72740068209705,32.43946075439453,19605000,0,0,0,ARKK
2022-12-22 00:00:00-05:00,31.83450481331411,31.859299555799033,30.336995432629905,31.338642120361328,24439700,0,0,0,ARKK
2022-12-23 00:00:00-05:00,31.15021136175593,31.388226122450675,30.43120737481397,30.713850021362305,21826000,0,0,0,ARKK
2022-12-27 00:00:00-05:00,30.257657057573645,30.336995315127588,29.41468688882972,29.533695220947266,19944700,0,0,0,ARKK
2022-12-28 00:00:00-05:00,29.511875755665617,30.029559632969654,29.186589469014226,29.394851684570312,20305300,0,0,0,ARKK
2022-12-29 00:00:00-05:00,29.930385499570313,31.130376841060883,29.712203879973334,30.91219711303711,25286900,0,0,0,ARKK
2022-12-30 00:00:00-05:00,30.22790448899214,31.02128895577258,29.989889716429992,30.981618881225586,19036500,0,0,0,ARKK
2023-01-03 00:00:00-05:00,31.576656126987938,31.884093523859587,29.77170939,30.20806884765625,24764600,0,0,0,ARKK
2023-01-04 00:00:00-05:00,30.634512564374432,31.675829297510717,30.317159541862765,31.517152786254883,24025500,0,0,0,ARKK
2023-01-05 00:00:00-05:00,31.130377910548145,31.170047985137085,30.297325259913098,30.763439178466797,15689500,0,0,0,ARKK
2023-01-06 00:00:00-05:00,30.674182849956182,31.417979710948046,29.801460140444718,31.110544204711914,24596200,0,0,0,ARKK
2023-01-09 00:00:00-05:00,32.161777112060456,33.173341313975044,31.75516830588223,32.53863525390625,25848500,0,0,0,ARKK
2023-01-10 00:00:00-05:00,32.37004005492285,33.36176924181704,32.32045435220746,33.34193420410156,18974600,0,0,0,ARKK
2023-01-11 00:00:00-05:00,33.649370433109766,34.472503662109375,33.18325652101998,34.472503662109375,22832100,0,0,0,ARKK
2023-01-12 00:00:00-05:00,34.61134801749014,35.20638397994903,33.103919291695036,35.196468353271484,26598200,0,0,0,ARKK
2023-01-13 00:00:00-05:00,34.375314025134465,35.72208388486886,34.323745956306965,35.69233322143555,26437400,0,0,0,ARKK
2023-01-17 00:00:00-05:00,35.92042884186729,36.812982752767354,35.17663202454412,36.733646392822266,19280800,0,0,0,ARKK
2023-01-18 00:00:00-05:00,37.27909940741216,37.695623840173184,35.63282914732267,35.65266418457031,29263000,0,0,0,ARKK
2023-01-19 00:00:00-05:00,35.01200702725615,35.31547590735969,34.150194903811624,34.50225830078125,24398300,0,0,0,ARKK
2023-01-20 00:00:00-05:00,35.03779124587532,36.31711892162255,34.52209165508537,36.19811248779297,25075100,0,0,0,ARKK
2023-01-23 00:00:00-05:00,36.37662662,37.78488023513885,36.01960350579438,37.76504898071289,24992400,0,0,0,ARKK
2023-01-24 00:00:00-05:00,37.28901605663871,38.29066465779647,36.96372975978281,37.17000961303711,22097700,0,0,0,ARKK
2023-01-25 00:00:00-05:00,36.11877175937251,37.26818617186839,35.38489434894734,37.19975662231445,24706600,0,0,0,ARKK
2023-01-26 00:00:00-05:00,38.48107357269109,38.84602993907664,37.011332479990976,37.95347595214844,23479300,0,0,0,ARKK
2023-01-27 00:00:00-05:00,37.705541755655425,40.35345670133064,37.60636657334867,40.055938720703125,37709700,0,0,0,ARKK
2023-01-30 00:00:00-05:00,39.371646420667446,39.74850454172007,38.14487799593246,38.19148635864258,26755000,0,0,0,ARKK
2023-01-31 00:00:00-05:00,38.37000084873824,39.76338292776522,38.37000084873824,39.59974670410156,21537900,0,0,0,ARKK
2023-02-01 00:00:00-05:00,39.76833859377798,41.70717095605385,38.91346852509642,41.34518814086914,37584200,0,0,0,ARKK
2023-02-02 00:00:00-05:00,42.98154041631031,45.08400510141712,42.73856784003704,44.04269027709961,56094200,0,0,0,ARKK
2023-02-03 00:00:00-05:00,42.06915017285118,44.26087454486399,41.75179713659665,42.49559402,45729600,0,0,0,ARKK
2023-02-06 00:00:00-05:00,41.85295255,42.510470967155015,41.493947092176285,41.89064025878906,27496300,0,0,0,ARKK
2023-02-07 00:00:00-05:00,41.93030817128522,42.82286593912527,40.95841404,42.62451934814453,39347900,0,0,0,ARKK
2023-02-08 00:00:00-05:00,42.37658510696432,43.18980268776621,41.37494035412418,41.39477539,24619800,0,0,0,ARKK
2023-02-09 00:00:00-05:00,42.18815985028373,42.32700132894657,39.901232623646074,40.16503143310547,25579600,0,0,0,ARKK
2023-02-10 00:00:00-05:00,39.39148390298992,39.90718352615278,38.409670358610384,38.82619857788086,32604500,0,0,0,ARKK
2023-02-13 00:00:00-05:00,38.95511934896383,39.808007013361724,38.25099256859679,39.49065399169922,20508000,0,0,0,ARKK
2023-02-14 00:00:00-05:00,39.03446007241583,40.65097965129525,38.52372016385842,40.482383728027344,33658600,0,0,0,ARKK
2023-02-15 00:00:00-05:00,40.69064438584517,42.87740890076045,40.631143060147124,42.86253356933594,35079100,0,0,0,ARKK
2023-02-16 00:00:00-05:00,41.900555895436625,43.39806522,41.36998096027589,41.67245864868164,41612400,0,0,0,ARKK
2023-02-17 00:00:00-05:00,41.32535154297343,41.64766427084432,40.39312751116123,41.5137825,46103700,0,0,0,ARKK
2023-02-21 00:00:00-05:00,40.23445180504365,40.91378764303682,38.96999561006674,38.98487473,37059600,0,0,0,ARKK
2023-02-22 00:00:00-05:00,39.28239055053073,40.11544315209619,38.850987026866825,39.93693161010742,26524100,0,0,0,ARKK
2023-02-23 00:00:00-05:00,40.492302914218016,40.50221854111001,38.14190211043609,39.33197784423828,35070500,0,0,0,ARKK
2023-02-24 00:00:00-05:00,38.22124168095732,38.62785047402511,37.73529274136587,38.122066497802734,34295900,0,0,0,ARKK
2023-02-27 00:00:00-05:00,38.81627727210545,38.81627727210545,38.03777006181235,38.498924255371094,19750200,0,0,0,ARKK
2023-02-28 00:00:00-05:00,38.66752215173347,39.738587692220285,38.66752215173347,39.29230880737305,22610700,0,0,0,ARKK
2023-03-01 00:00:00-05:00,39.133629600475025,39.35181121432195,38.16173553092847,38.37991714477539,23423300,0,0,0,ARKK
2023-03-02 00:00:00-05:00,37.57463548859782,38.98487525396184,37.30885052601872,38.85594940185547,21909600,0,0,0,ARKK
2023-03-03 00:00:00-05:00,39.014623045958935,40.36833493553502,38.90553223937414,40.12535858154297,19546300,0,0,0,ARKK
2023-03-06 00:00:00-05:00,40.333623683252235,40.64106108906846,39.28239318021936,39.29230880737305,19469500,0,0,0,ARKK
2023-03-07 00:00:00-05:00,39.28239326945244,39.798092894986645,38.627852164571834,38.63776779174805,26274200,0,0,0,ARKK
2023-03-08 00:00:00-05:00,38.58818054199219,38.94520363636255,37.92372383658345,38.58818054199219,17547700,0,0,0,ARKK
2023-03-09 00:00:00-05:00,38.73693977743696,39.27247061305922,36.882403647606644,36.98157883,26786400,0,0,0,ARKK
2023-03-10 00:00:00-05:00,36.63447304,36.96174546932161,34.97828719106328,35.722084045410156,60854100,0,0,0,ARKK
2023-03-13 00:00:00-04:00,35.30555741262245,37.32372614933501,34.522094232997965,36.67414474487305,58533200,0,0,0,ARKK
2023-03-14 00:00:00-04:00,37.87413551812971,38.161737884456656,36.95678679546973,37.457611083984375,31615500,0,0,0,ARKK
2023-03-15 00:00:00-04:00,36.753482215599206,37.77496198932256,36.703892733532136,37.75512695,38618400,0,0,0,ARKK
2023-03-16 00:00:00-04:00,38.21132426831304,39.15842745542426,37.606368860462446,38.91545486450195,27952200,0,0,0,ARKK
2023-03-17 00:00:00-04:00,38.72702326669281,39.04437629790698,37.77496417305031,38.360084533691406,28008200,0,0,0,ARKK
2023-03-20 00:00:00-04:00,38.29066245925023,38.518759706034324,37.33364369385914,37.90388870239258,21337400,0,0,0,ARKK
2023-03-21 00:00:00-04:00,38.50884588793798,40.17494743038945,38.33529025486379,40.00635528564453,28736400,0,0,0,ARKK
2023-03-22 00:00:00-04:00,40.07577246846797,40.11544254011502,38.05264421222335,38.072479248046875,33984500,0,0,0,ARKK
2023-03-23 00:00:00-04:00,37.616287759472726,38.99479070188827,36.882406508332814,37.487361907958984,33756800,0,0,0,ARKK
2023-03-24 00:00:00-04:00,37.07083456306072,37.65595488,36.714802668525806,37.417938232421875,21510300,0,0,0,ARKK
2023-03-27 00:00:00-04:00,38.012978122456715,38.42851134316519,37.05099968729081,37.447689056396484,18408700,0,0,0,ARKK
2023-03-28 00:00:00-04:00,37.29893252182729,37.527029763696596,36.65430708552328,36.88240432739258,14259300,0,0,0,ARKK
2023-03-29 00:00:00-04:00,37.54686641781666,38.36999964932284,37.30884975600549,38.27082824707031,19295200,0,0,0,ARKK
2023-03-30 00:00:00-04:00,38.91545177358776,39.06420886956008,37.98818369779377,38.16173553466797,14707000,0,0,0,ARKK
2023-03-31 00:00:00-04:00,38.54851217995957,40.110486395601086,38.271820404482646,40.00635528564453,26759800,0,0,0,ARKK
2023-04-03 00:00:00-04:00,39.45098256488313,39.68899921453833,38.4295028,39.25263977050781,18304600,0,0,0,ARKK
2023-04-04 00:00:00-04:00,39.53032533129588,39.65925118270885,38.61793252743365,39.044376373291016,15160000,0,0,0,ARKK
2023-04-05 00:00:00-04:00,38.736941171095374,38.77462509238187,37.28405784464347,37.65595626831055,18952500,0,0,0,ARKK
2023-04-06 00:00:00-04:00,37.376286768502226,38.35016321994117,36.872488951034335,38.25099182128906,17005200,0,0,0,ARKK
2023-04-10 00:00:00-04:00,37.59645177319046,38.21132278442383,37.23942867533029,38.21132278442383,15013200,0,0,0,ARKK
2023-04-11 00:00:00-04:00,38.399755117867365,38.73495703893619,38.034798748814175,38.44934082,14171000,0,0,0,ARKK
2023-04-12 00:00:00-04:00,39.292307824393724,39.510489447782234,37.29893389947322,37.33860397338867,21343900,0,0,0,ARKK
2023-04-13 00:00:00-04:00,37.83446820912969,39.193136071823616,37.755128062009184,38.83611297607422,19604700,0,0,0,ARKK
2023-04-14 00:00:00-04:00,38.67743563841745,39.09396005245939,38.003059534890774,38.469173431396484,14184200,0,0,0,ARKK
2023-04-17 00:00:00-04:00,38.10223194818264,38.756776815929875,37.895955887506645,38.64768600463867,11363800,0,0,0,ARKK
2023-04-18 00:00:00-04:00,39.10586110713369,39.15842414166221,38.360081913044475,38.56834411621094,12372300,0,0,0,ARKK
2023-04-19 00:00:00-04:00,37.943553564495765,38.84602689091332,37.62124463467585,38.53859329223633,13336400,0,0,0,ARKK
2023-04-20 00:00:00-04:00,37.69562435693615,38.10818405779127,37.031167624190395,37.080753326416016,18316100,0,0,0,ARKK
2023-04-21 00:00:00-04:00,37.170006667533876,37.44273368661993,36.86256928085017,37.31876754760742,14707800,0,0,0,ARKK
2023-04-24 00:00:00-04:00,37.26918274,37.58653576512006,36.27249390337952,36.812984466552734,13721600,0,0,0,ARKK
2023-04-25 00:00:00-04:00,36.60472434,36.68406449140587,35.61299514770508,35.61299514770508,15152500,0,0,0,ARKK
2023-04-26 00:00:00-04:00,36.14852975872535,36.188199834309735,34.79977745402956,34.92870330810547,16821100,0,0,0,ARKK
2023-04-27 00:00:00-04:00,35.21630078897106,35.73696011096289,34.94853725,35.40473175048828,13178100,0,0,0,ARKK
2023-04-28 00:00:00-04:00,35.22622015251453,35.84605087637674,34.68076987214509,35.62290954589844,13054400,0,0,0,ARKK
2023-05-01 00:00:00-04:00,35.46423204079395,35.77662913810369,35.11216865345695,35.444400787353516,13656900,0,0,0,ARKK
2023-05-02 00:00:00-04:00,35.26588825496135,35.41464535048286,34.54688238559534,34.61134719848633,15783200,0,0,0,ARKK
2023-05-03 00:00:00-04:00,34.68076965923988,35.49398726130303,34.432837371217055,34.472503662109375,22461400,0,0,0,ARKK
2023-05-04 00:00:00-04:00,34.80969096601383,35.598117591968524,34.68076890291898,35.444400787353516,15979600,0,0,0,ARKK
2023-05-05 00:00:00-04:00,36.22786563,37.189844141200325,36.09894355965041,37.080753326416016,18035900,0,0,0,ARKK
2023-05-08 00:00:00-04:00,37.1303364,37.566699627387635,36.664226291464885,37.50719451904297,14507500,0,0,0,ARKK
2023-05-09 00:00:00-04:00,37.04108179,37.96339018989866,36.94191038842295,37.93363952636719,8955100,0,0,0,ARKK
2023-05-10 00:00:00-04:00,38.6080149,39.103879462210685,38.117110048152554,38.469173431396484,19015400,0,0,0,ARKK
2023-05-11 00:00:00-04:00,38.518758256330344,38.74685549,38.09231444221747,38.53859329223633,11655600,0,0,0,ARKK
2023-05-12 00:00:00-04:00,38.568346164848705,38.63776690292495,37.18984324712536,37.36835479736328,16632000,0,0,0,ARKK
2023-05-15 00:00:00-04:00,37.29893277490187,38.55842921014479,37.160091303530365,38.25099182128906,11591400,0,0,0,ARKK
2023-05-16 00:00:00-04:00,37.80471390667317,37.85429960723952,37.16009223301776,37.30884933,12230700,0,0,0,ARKK
2023-05-17 00:00:00-04:00,37.487362510507445,38.37992029203125,37.11050436,38.26091384887695,13639000,0,0,0,ARKK
2023-05-18 00:00:00-04:00,38.23115861688271,38.90553475284152,38.01298077276418,38.796443939208984,16548300,0,0,0,ARKK
2023-05-19 00:00:00-04:00,38.79644155323264,38.97495309489898,38.11214983227588,38.37991714477539,15045800,0,0,0,ARKK
2023-05-22 00:00:00-04:00,38.53859420977292,40.422877267947165,38.409668364887686,40.24436950683594,22861800,0,0,0,ARKK
2023-05-23 00:00:00-04:00,39.91709714131205,40.93857692587419,39.371646881103516,39.371646881103516,23436000,0,0,0,ARKK
2023-05-24 00:00:00-04:00,38.806363996702416,39.33197925317533,38.42950584781697,39.13363265991211,16276400,0,0,0,ARKK
2023-05-25 00:00:00-04:00,39.32206129169005,39.34189255,37.84438323190103,38.062564849853516,17870500,0,0,0,ARKK
2023-05-26 00:00:00-04:00,38.09231577488951,39.33197718878613,38.06256511156283,38.776607513427734,19082000,0,0,0,ARKK
2023-05-30 00:00:00-04:00,39.738587512950744,40.49725972219523,39.09396203961871,39.48073959350586,20511900,0,0,0,ARKK
2023-05-31 00:00:00-04:00,39.19313477550179,40.155113220214844,39.02949856483788,40.155113220214844,15147000,0,0,0,ARKK
2023-06-01 00:00:00-04:00,39.81792614074331,41.25593035482028,39.480738084726426,40.76998519897461,14767400,0,0,0,ARKK
2023-06-02 00:00:00-04:00,41.363037867813006,41.68237324877531,40.51213259727586,41.27576446533203,18017100,0,0,0,ARKK
2023-06-05 00:00:00-04:00,41.23609817,41.88071982,40.95841144416166,41.712127685546875,14419900,0,0,0,ARKK
2023-06-06 00:00:00-04:00,41.04766817583288,42.426171064266576,40.690645082942865,42.32699966430664,15320300,0,0,0,ARKK
